towerdb owner,identification - site key,identification - code,identification - fl,position - site name,identification - other mno fl,position - macro region,position - region,position - municipality,position - address,position - latitude,position - longitude,category - categorization by transmission sys (subcluster),category - categorization by site type,column1,category - categorisation by inhabitants,other - ownership,other - status,column2,column3,column4,column5,column6,column7,column8,column9,column10,lease contract - current annual lease fee,lease contract - lease contract comment,column11,column12,column13,column14,tenants - anchor,tenants - vf - ran sharing,tenants - vf - passive,tenants - wind - ran sharing,tenants - wind - passive,tenants - cosmote - passive,tenants - ran sharing tenants,tenants - passive tenants,tenants - non-mno tenants,tenants - non-mno tenant name,tenants - total tenants,column15,ee - no. of 24hr generators,ee - no. of standby generators,kpi - sites,kpi - tenants,msa - bts/replacement,msa - bts commitment site,column16,infrastructure type - technology,infrastructure type - fibre / microwave,infrastructure type - floor space,infrastructure type - tower height,column17,notified-97 (gr use only),changes (gr use only),msa - billing trigger stop date,other - indoor vs outdoor,skylon - category,msa - standard configuration,msa - construction type,msa - hub sites total mw diameter,bp - consolidated classification,msa - critical site,sensitive - due to,sensitive - description,sensitive - department,notified - department,notified - due to,msa - sensitive,msa - notified,notified - status,notified - details,msa - rectifier,msa - battery,msa - aircon,msa - revenue generating,msa - date of decommissioning,flag indicating bts site,msa - billing trigger date,msa - dg-shelter,msa - critical site in excess of the 15.5% cap,msa - form of active sharing,msa - start date for active sharing arrangement,msa - end date for active sharing arrangement,column18,msa - rfai date,msa - site acceptance date,msa - sub-lease reason,msa - sub-lease applies,msa - date of equipment removal (vf),msa - date of equipment removal (wh)
Vodafone,1097-3012160,1097,3012160,IKTINOU EGALEO,D36401,???????,??????? ????? ??????,???????,??????? 5 & ????,38.00593056,23.66890833,Macro,Rooftop,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,14719.32,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,9.9,2.97,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1098-3020633,1098,3020633,KATSONI_ILION,,???????,??????? ????? ??????,?????,"??????? ??????? 19, ????? (??? ??????)",38.04176389,23.708075,Macro,Rooftop,,Heavy Urban,Standalone,Dismantled / Active Lease,,,,,,,,,,14296.8,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,8.5,6.2,,,,30/06/2021,Outdoor,RTT,Macro_4-sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,30/06/2021,
Vodafone,1099-3012355,1099,3012355,MARKOPOULO SOUTH,A80301,???????,?????????? ???????,???????????,??????? 39 & ?????? ???????? (0.?. 12),37.87787222,23.93335833,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,14541.36,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,4,4.84,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,110-1000110,110,1000110,???????????,,????????? ??????????,????????????,??????? - ????????,"???? ""?????"", ???. ????. ?????????????",40.6337,23.05534167,Macro,Greenfield,,Heavy Urban,Standalone,In Service,,,,,,,,,,18117.84,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,1,1,1,,No,,2g,Fo,11.3,36,,,,,Indoor,GBT,Transmission Hub Site_4-sector,Greenfield,>09,GBT,Yes,owner,??????????? / ?????????,Retention,,,Yes,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1103-3010955,1103,3010955,NERAIDA THESPROTIAS,267705,???????,??????????,??????????,"''????????'' ? ?????????????'', ???. ?????????? ?????????",39.52068889,20.46245278,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,4819.98,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1105-2001105,1105,2001105,RAPSANI VILLAGE,A31601,?????????,???????,???? ???????,"???? ""??????????"", ???. ????. ???????",39.88704722,22.56919722,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3861.84,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,2g/3g,Mw,22.5,18,,,,,Indoor,GBT,Transmission Hub Site_3-Sector,Greenfield,<09,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1108-3016262,1108,3016262,IOANNINA CNR 4,S49601,???????,?????????,?????????,"?????????? 1 (??????? & ????. ???????, ???. ????????), ?.?. 670, ??????? ???????????",39.65262778,20.84663333,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,12032.16,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Fo,8,6.65,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1109-3021367,1109,3021367,GIOFYROS IRAKLEIOU,A36901,??????,?????????,?????????,"???? ??????? ??????? 17, ???. ????. ?????????",35.32731111,25.10361389,Macro,Rooftop,,Urban,Collocation_VF_Own,In Service,,,,,,,,,,14711.2,,,,,,1,0,0,0,1,0,0,1,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,2,4.3,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,11-1000011,11,1000011,??????? 30-???????,,???????,??????? ????? ??????,???????,??????? 30 & ???? ???? 171,37.98926389,23.68696389,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,67406.88,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,68.5,15.7,,,,,Indoor,RTT,Transmission Hub Site_3-Sector,Rooftop,<09,Special,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1112-3010250,1112,3010250,XINO NERO FLORINAS,A66101,??????? ??????????,????????,?????????,"????? ""??????"", ???. ????. ?????",40.68038889,21.58029444,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,1113-3010217,1113,3010217,KLEINES FLORINAS,A69401,??????? ??????????,????????,???? ???????,"????? ""?????""",40.85261111,21.37168056,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,4333.56,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1118-3010452,1118,3010452,RAHONA PELLAS,A10601,????????? ??????????,??????,??????,"????????? ?????????? (???????? # 1163), ??????????",40.84565,22.52144167,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,2975.52,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1120-3012079,1120,3012079,KERASEA PELLAS,A46401,????????? ??????????,??????,???????,"????? ""?????? ?????"", ??????? ????? ???????",40.85815833,21.95336667,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,1,Municipality,3,,1,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,1121-3011798,1121,3011798,GRAMMATIKO PELLAS,A69501,????????? ??????????,??????,???????,"???? ""?????? ? ???????, ???????"", ??????? ???? ???????????",40.70455,21.90225,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,1,0,1,1,,No,,2g/3g,Mw,15,12,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,1122-3010150,1122,3010150,AIGIROS RODOPIS,A01901,?????????? ?????????? ??? ??????,???????,?????????,"????? ""??????????""",41.07560833,25.30264444,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,1554,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,112-3009743,112,3009743,??????? ???????,321101,????????? ??????????,???????,?????? - ?????????,"??????? ""?????????"" (???????? 703 ???????), ???. ????. ?????? (???????)",40.36231944,22.563375,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3919.56,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,42,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1126-3010293,1126,3010293,PORPOI RODOPIS,492201,?????????? ?????????? ??? ??????,???????,????????,"????? ""??????????"", ???. ????. ???? ?????????",41.02310833,25.20514167,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,1127-3008317,1127,3008317,EGNATIA METS AG. NIKOLAOU WEST - REP,772501,???????,?????????,?????????,??????? ????-??????? ????? ????????,39.75956389,21.17059167,Transmission Site,Special,,Rural,Shared_VF_Own,In Service,,,,,,,,,,7148.85064,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,No Radio,Mw,2,1,,,,,Outdoor,GBT,Transmission Site,Greenfield,<09,Transmission Site,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1128-3009651,1128,3009651,ARGOS WEST,146302,????????????,?????????,??????,???????? 355,37.639,22.71998056,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,8844.24,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,8,4.16,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,neighbors' reactions,???????????,Retention,Licensing / Retention,Forced Decommissioning,Yes,Yes,At Risk,,No,No,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1129-3009653,1129,3009653,KORINTHOS TOWN,909101,????????????,?????????,?????????,"?. ????????? 21?, ????????",37.93844167,22.93527222,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,30540.24,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,,5.35,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,Special,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,113-1000113,113,1000113,???????? ???????,327002,????????? ??????????,???????,?????????,"???? ""?????? ? ????????""",40.29065556,22.50420278,Macro,Greenfield,,Urban,Shared_VF_Own,In Service,,,,,,,,,,9436.08,,,,,,1,0,0,1,0,1,1,1,0,,3,,0,1,1,1,,No,,2g/3g/4g,Mw,15,42,,,,,Indoor,GBT,Transmission Hub Site_4-sector,Greenfield,>12,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1131-3011114,1131,3011114,IRAKLIO CNR 2,,??????,?????????,?????????,"???????, ?????? ?????? & ?????????? (?.?. 240), ???????? ??????",35.33953333,25.134725,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,14400,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,4,4.5,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1134-3011369,1134,3011369,PREVEZA CNR 2,,???????,????????,????????,"???????? 16, ???????",38.96207778,20.75300278,Macro,Rooftop,,Urban,Standalone,In Service,,,,,,,,,,11748,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g,Mw,4,5.27,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1137-3009422,1137,3009422,AMPELOKIPOI KASTORIAS,252401,??????? ??????????,?????????,? ????????,"???? ""??????"", ???. ????. ???????????",40.45622778,21.30639167,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,4595.04,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,10,30,,,,,Outdoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1138-3013394,1138,3013394,LOUTRA ORAIAS ELENHS,S48701,????????????,?????????,?????????,?????? ?????????,37.84455278,22.99999444,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,5457.24,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,4,2.7,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1139-3010159,1139,3010159,AGIONORIO KORINTHIAS,320601,????????????,?????????,??????,"???? ""???? ????"", ???. ????. ?????????",37.73594444,22.82443056,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,7046.4,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,114-1000114,114,1000114,????????? ???????,S11001,????????? ??????????,???????,???? - ???????,???? �???? ? ???????� ???????? ?????????? ?????????,39.98926667,22.60225556,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,22.5,36,,,,,Indoor,GBT,Transmission Hub Site_3-Sector,Greenfield,>09,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,1142-2001142,1142,2001142,MILOS REP THESS.,,????????? ??????????,????????????,????????????,??????? ??????? 24,40.64620278,22.91950278,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,9163.56,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,,6,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1143-2001143,1143,2001143,VIPE SALONICA REP,Z92501,????????? ??????????,????????????,???????,"???? ""???? ???????????"", ???????",40.688425,22.90950278,Transmission Site,Greenfield,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,7874.88,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,No Radio,Fo,12.5,42,,,,,Indoor,GBT,Transmission Site,Greenfield,<09,Transmission Site,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1144-3007246,1144,3007246,NEA ELVETIA REP.,242302,????????? ??????????,????????????,???????,"1? ???. ????????-??????, ??????? ????????",40.585925,22.97395,Macro,Rooftop,,Heavy Urban,Shared_VF_Own,In Service,,,,,,,,,,15053.04,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,4,4.2,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1145-3010283,1145,3010283,MAKROHORI IMATHIAS,343901,????????? ??????????,???????,????????? ??????,"???? ""????????"" (??????. # 1677), ???. ????. ???????????",40.56343611,22.24170278,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,6273.6,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1149-2001149,1149,2001149,????? ???????? REP.,A97201,??????? ???????,????????,?????????????,"????? � ??????? ???????�, ?.?. ????????",38.15620833,23.52501667,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,4200,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,2g/3g/4g,Mw,22.5,42,,,,,Indoor,GBT,Transmission Hub Site_3-Sector,Greenfield,>12,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1150-2001150,1150,2001150,??????,A04901,??????? ???????,?????????,????????,"?????????????? ""??????"" (??????), ??????????? ???? , ???. ????. ??????",38.65705,22.83973056,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,337.82,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,2g/3g/4g,Mw,22.5,42,,,,,Indoor,GBT,Transmission Hub Site_3-Sector,Greenfield,>15,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,115-1000115,115,1000115,???????,S71801,?????????,???????,?????,"???? �???????�, ?. ?. ???????",39.90898889,22.65114167,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,5057.28,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,22.5,42,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1151-3009950,1151,3009950,KOLINES ARKADIAS,993802,????????????,????????,??????????,"???? ""???????"", ????????",37.283175,22.38190833,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,2477.04,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,15,30,,,,,Indoor,GBT,Macro_4-sector,Greenfield,,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1152-2001152,1152,2001152,PIRGI REP,,?????????,???????,?????????,????????? (????? ?????),40.14343889,22.19446667,Transmission Site,Greenfield,,Rural,Standalone,In Service,,,,,,,,,,7215.6,,,,,,1,0,0,0,0,0,0,0,1,Hellenic Fire Service,2,,0,2,1,1,,No,,No Radio,Mw,22.5,48,,,,,Indoor,GBT,Transmission Site,Greenfield,>09,Transmission Site,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1154-3010163,1154,3010163,IRIA ARGOLIDAS,148201,????????????,?????????,??????,"????? ""???????"", ???. ????. ?????",37.51788611,23.02526667,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,3358.92,,,,,,1,0,0,1,0,0,1,0,0,,2,,1,0,1,1,,No,,2g/3g/4g,Mw,15,12,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1155-2001155,1155,2001155,AGRIANI REP,Z92401,????????? ??????????,??????,???? ??????,"?????뮃???????뮃, ???. ????. ????????",41.087575,23.84593333,Transmission Site,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,No Radio,Mw,22.5,36,,,,,Indoor,GBT,Transmission Site,Greenfield,<09,Transmission Site,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
Vodafone,1156-3014622,1156,3014622,IERAPETRA SOUTH,450101,??????,????????,??????????,???????? ?' & ??????????,35.01008056,25.74890278,Macro,Rooftop,,Urban,Shared_VF_Own,In Service,,,,,,,,,,9320.88,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,3,3,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1158-3010320,1158,3010320,KIMONOS & PAPAFI,,????????? ??????????,????????????,????????????,"??????? 4 (& ??????), ???????????",40.61675833,22.96561389,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,13413.24,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,8,4.17,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1160-2001160,1160,2001160,????? REP.,938501,?????????,?????????,??????????? (?????????),"????? ""????????"", ?????????? ??????",39.3901,22.96586111,Macro,Greenfield,,Urban,Shared_VF_Own,In Service,,,,,,,,,,4207.32,,,,,,1,0,0,1,0,0,1,0,0,,2,,0,1,1,1,,No,,2g/3g/4g,Mw,22.5,24,,,,,Indoor,GBT,Transmission Hub Site_3-Sector,Greenfield,<09,GBT,Yes,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1161-3012085,1161,3012085,SEVASTOPOULOU ANO KAISARIANI,,???????,????????? ????? ??????,???????????,????????????? 14 & ?????? 52-56,37.96592778,23.76613056,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,17116.8,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,7,3,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,1163-3011073,1163,3011073,ARMATA IOANNINON,478101,???????,?????????,??????,"???? ""????????"" (???????)",40.01484722,20.95609167,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,5058.84,,,,,,1,0,0,1,0,0,1,0,0,,2,,1,0,1,1,,No,,2g/3g,Mw,15,30,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,,Yes,,
Vodafone,1167-3016113,1167,3016113,THEMISTOKLEOUS N.ERYTHRAIA,,???????,??????? ????? ??????,????????,????????????? 2 ??? ????????,38.09065,23.83169167,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,0,No lease - Commercial agreement / customer,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Fo,4.5,2.5,,,,,Indoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,Yes,Yes,No,1,,No,17/11/2020,No,No,,,,,,,Customer agreement,No,,
Vodafone,1168-3024282,1168,3024282,STADIO PATRAS 2,,??????? ???????,??????,???????,????????? 28,38.22305556,21.75333333,Macro,Rooftop,,Urban,Standalone,Planned,,,,,,,,,,1035.96,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,0,0,,No,,2g/3g/4g,Mw,,,,,,,,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,0,,Yes,9/9/9999,No,No,,,,,,,,Yes,,
Vodafone,1169-3010291,1169,3010291,THESSALONIKI UNIVERSITY,,????????? ??????????,????????????,????????????,"???????????? & ???????? 9, ???????????",40.63370278,22.95506111,Macro,Rooftop,,Heavy Urban,Standalone,In Service,,,,,,,,,,18507.84,,,,,,1,0,0,0,0,0,0,0,0,,1,,0,0,1,1,,No,,2g/3g/4g,Mw,4,6.2,,,,,Outdoor,RTT,Macro_3-Sector,Rooftop,,RTT,No,,,,,,No,No,,,No,No,No,1,,No,17/11/2020,No,No,,,,,,,,Yes,,
Vodafone,117-1000117,117,1000117,????,A32601,?????????,???????,??????,"??????? ""??????????"", ????",39.87176944,22.53502778,Macro,Greenfield,,Rural,Shared_VF_Own,In Service,,,,,,,,,,0,No lease - Forest,,,,,1,0,0,1,0,0,1,0,0,,2,,0,0,1,1,,No,,2g/3g/4g,Mw,22.5,36,,,,,Indoor,GBT,Macro_3-Sector,Greenfield,,GBT,No,,,,,,No,No,,,Yes,Yes,Yes,1,,No,17/11/2020,No,No,MORAN,17/11/2020,,,,,Forestal,No,,
